id_row,y_coord,z_coord_,x_min,x_max,row_has_pores,number_of_pores_in_row,width_row,number_non_void_cells_in_row
386,0.000165,0.000135,8.5e-05,0.000135,False,0,5e-05,10
387,0.000165,0.00014,0.0001,0.000135,False,0,3.5e-05,7
388,0.000165,0.000145,0.00011,0.000125,False,0,1.5e-05,3
389,0.000165,0.00015,0.000115,0.000125,False,0,1e-05,2
390,0.00017,8e-05,8.5e-05,0.00011,False,0,2.5e-05,5
391,0.00017,8.5e-05,8e-05,0.000115,False,0,3.5e-05,7
392,0.00017,9e-05,7.5e-05,0.00012,False,0,4.5e-05,9
393,0.00017,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
394,0.00017,0.0001,7e-05,0.000125,False,0,5.5e-05,11
395,0.00017,0.000105,6.5e-05,0.00013,False,0,6.5e-05,13
396,0.00017,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
397,0.00017,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
398,0.00017,0.00012,6.5e-05,0.000135,False,0,7e-05,14
399,0.00017,0.000125,6.5e-05,0.000135,False,0,7e-05,14
400,0.00017,0.00013,7e-05,0.000135,False,0,6.5e-05,13
401,0.00017,0.000135,7e-05,0.000135,True,2,6.5e-05,11
402,0.00017,0.00014,7e-05,0.000135,True,4,6.5e-05,9
403,0.00017,0.000145,0.00011,0.000125,False,0,1.5e-05,3
404,0.00017,0.00015,0.000115,0.000125,False,0,1e-05,2
405,0.000175,8e-05,8.5e-05,0.00011,False,0,2.5e-05,5
406,0.000175,8.5e-05,8e-05,0.000115,False,0,3.5e-05,7
407,0.000175,9e-05,7.5e-05,0.00012,False,0,4.5e-05,9
408,0.000175,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
409,0.000175,0.0001,7e-05,0.000125,False,0,5.5e-05,11
410,0.000175,0.000105,6.5e-05,0.000125,False,0,6e-05,12
411,0.000175,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
412,0.000175,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
413,0.000175,0.00012,6.5e-05,0.000135,False,0,7e-05,14
414,0.000175,0.000125,6.5e-05,0.000135,False,0,7e-05,14
415,0.000175,0.00013,6.5e-05,0.000135,False,0,7e-05,14
416,0.000175,0.000135,7e-05,0.000135,True,4,6.5e-05,9
417,0.000175,0.00014,7e-05,0.000135,True,4,6.5e-05,9
418,0.000175,0.000145,0.00011,0.000125,False,0,1.5e-05,3
419,0.00018,8e-05,9e-05,0.00011,False,0,2e-05,4
420,0.00018,8.5e-05,8e-05,0.000115,False,0,3.5e-05,7
421,0.00018,9e-05,8e-05,0.00012,False,0,4e-05,8
422,0.00018,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
423,0.00018,0.0001,6.5e-05,0.000125,False,0,6e-05,12
424,0.00018,0.000105,6e-05,0.000125,False,0,6.5e-05,13
425,0.00018,0.00011,6e-05,0.00013,False,0,7e-05,14
426,0.00018,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
427,0.00018,0.00012,6.5e-05,0.00013,False,0,6.5e-05,13
428,0.00018,0.000125,6.5e-05,0.000135,False,0,7e-05,14
429,0.00018,0.00013,6.5e-05,0.000135,False,0,7e-05,14
430,0.00018,0.000135,7e-05,0.000135,True,5,6.5e-05,8
431,0.00018,0.00014,0.00011,0.000135,False,0,2.5e-05,5
432,0.00018,0.000145,0.000115,0.00012,False,0,5e-06,1
433,0.000185,8e-05,9e-05,0.00011,False,0,2e-05,4
434,0.000185,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
435,0.000185,9e-05,8e-05,0.00012,False,0,4e-05,8
436,0.000185,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
437,0.000185,0.0001,6.5e-05,0.000125,False,0,6e-05,12
438,0.000185,0.000105,6e-05,0.000125,False,0,6.5e-05,13
439,0.000185,0.00011,6e-05,0.00013,False,0,7e-05,14
440,0.000185,0.000115,6e-05,0.00013,False,0,7e-05,14
441,0.000185,0.00012,6e-05,0.00013,False,0,7e-05,14
442,0.000185,0.000125,6e-05,0.000135,False,0,7.5e-05,15
443,0.000185,0.00013,6e-05,0.000135,False,0,7.5e-05,15
444,0.000185,0.000135,6e-05,0.000135,True,5,7.5e-05,10
445,0.000185,0.00014,6e-05,0.000135,True,8,7.5e-05,7
446,0.00019,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
447,0.00019,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
448,0.00019,9e-05,8e-05,0.00012,False,0,4e-05,8
449,0.00019,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
450,0.00019,0.0001,7e-05,0.000125,False,0,5.5e-05,11
451,0.00019,0.000105,6.5e-05,0.000125,False,0,6e-05,12
452,0.00019,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
453,0.00019,0.000115,6e-05,0.00013,False,0,7e-05,14
454,0.00019,0.00012,6e-05,0.00013,False,0,7e-05,14
455,0.00019,0.000125,6e-05,0.000135,False,0,7.5e-05,15
456,0.00019,0.00013,6e-05,0.000135,False,0,7.5e-05,15
457,0.00019,0.000135,6e-05,0.000135,False,0,7.5e-05,15
458,0.00019,0.00014,6e-05,0.000135,True,6,7.5e-05,9
459,0.00019,0.000145,0.000125,0.000135,False,0,1e-05,2
460,0.000195,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
461,0.000195,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
462,0.000195,9e-05,8e-05,0.00012,False,0,4e-05,8
463,0.000195,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
464,0.000195,0.0001,7e-05,0.000125,False,0,5.5e-05,11
465,0.000195,0.000105,6.5e-05,0.00013,False,0,6.5e-05,13
466,0.000195,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
467,0.000195,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
468,0.000195,0.00012,6e-05,0.00013,False,0,7e-05,14
469,0.000195,0.000125,6e-05,0.000135,False,0,7.5e-05,15
470,0.000195,0.00013,6e-05,0.000135,False,0,7.5e-05,15
471,0.000195,0.000135,6e-05,0.000135,False,0,7.5e-05,15
472,0.000195,0.00014,7.5e-05,0.000135,True,3,6e-05,9
473,0.000195,0.000145,0.00012,0.000135,False,0,1.5e-05,3
474,0.0002,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
475,0.0002,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
476,0.0002,9e-05,8e-05,0.00012,False,0,4e-05,8
477,0.0002,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
478,0.0002,0.0001,7.5e-05,0.000125,False,0,5e-05,10
479,0.0002,0.000105,7e-05,0.00013,False,0,6e-05,12
480,0.0002,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
481,0.0002,0.000115,6.5e-05,0.000135,False,0,7e-05,14
482,0.0002,0.00012,6.5e-05,0.000135,False,0,7e-05,14
483,0.0002,0.000125,5.5e-05,0.000135,False,0,8e-05,16
484,0.0002,0.00013,5.5e-05,0.000135,False,0,8e-05,16
485,0.0002,0.000135,6e-05,0.000135,False,0,7.5e-05,15
486,0.0002,0.00014,7.5e-05,0.000135,True,1,6e-05,11
487,0.0002,0.000145,0.00012,0.000135,False,0,1.5e-05,3
488,0.000205,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
489,0.000205,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
490,0.000205,9e-05,8e-05,0.00012,False,0,4e-05,8
491,0.000205,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
492,0.000205,0.0001,7.5e-05,0.000125,False,0,5e-05,10
493,0.000205,0.000105,7e-05,0.00013,False,0,6e-05,12
494,0.000205,0.00011,6.5e-05,0.000135,False,0,7e-05,14
495,0.000205,0.000115,6.5e-05,0.000135,False,0,7e-05,14
496,0.000205,0.00012,6.5e-05,0.000135,False,0,7e-05,14
497,0.000205,0.000125,5.5e-05,0.000135,False,0,8e-05,16
498,0.000205,0.00013,5.5e-05,0.000135,False,0,8e-05,16
499,0.000205,0.000135,6.5e-05,0.000135,False,0,7e-05,14
500,0.000205,0.00014,7e-05,0.000135,True,1,6.5e-05,12
501,0.00021,8e-05,9.5e-05,0.00011,False,0,1.5e-05,3
502,0.00021,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
503,0.00021,9e-05,8e-05,0.00012,False,0,4e-05,8
504,0.00021,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
505,0.00021,0.0001,7e-05,0.000125,False,0,5.5e-05,11
506,0.00021,0.000105,7e-05,0.00013,False,0,6e-05,12
507,0.00021,0.00011,6.5e-05,0.000135,False,0,7e-05,14
508,0.00021,0.000115,6.5e-05,0.000135,False,0,7e-05,14
509,0.00021,0.00012,6e-05,0.000135,False,0,7.5e-05,15
510,0.00021,0.000125,6e-05,0.000135,False,0,7.5e-05,15
511,0.00021,0.00013,6e-05,0.000135,False,0,7.5e-05,15
512,0.00021,0.000135,6.5e-05,0.000135,False,0,7e-05,14
513,0.00021,0.00014,7e-05,0.0001,False,0,3e-05,6
514,0.00021,0.000145,8e-05,8.5e-05,False,0,5e-06,1
515,0.000215,8e-05,9.5e-05,0.000105,False,0,1e-05,2
516,0.000215,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
517,0.000215,9e-05,8e-05,0.00012,False,0,4e-05,8
518,0.000215,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
519,0.000215,0.0001,7e-05,0.00013,False,0,6e-05,12
520,0.000215,0.000105,7e-05,0.00013,False,0,6e-05,12
521,0.000215,0.00011,6.5e-05,0.000135,False,0,7e-05,14
522,0.000215,0.000115,6.5e-05,0.000135,False,0,7e-05,14
523,0.000215,0.00012,6e-05,0.000135,False,0,7.5e-05,15
524,0.000215,0.000125,6e-05,0.000135,False,0,7.5e-05,15
525,0.000215,0.00013,6e-05,0.000135,False,0,7.5e-05,15
526,0.000215,0.000135,6e-05,0.000135,False,0,7.5e-05,15
527,0.000215,0.00014,7e-05,9.5e-05,False,0,2.5e-05,5
528,0.000215,0.000145,8e-05,8.5e-05,False,0,5e-06,1
529,0.00022,8e-05,9.5e-05,0.000105,False,0,1e-05,2
530,0.00022,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
531,0.00022,9e-05,8e-05,0.00012,False,0,4e-05,8
532,0.00022,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
533,0.00022,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
534,0.00022,0.000105,7e-05,0.00013,False,0,6e-05,12
535,0.00022,0.00011,6.5e-05,0.000135,False,0,7e-05,14
536,0.00022,0.000115,6.5e-05,0.000135,False,0,7e-05,14
537,0.00022,0.00012,6e-05,0.000135,False,0,7.5e-05,15
538,0.00022,0.000125,5.5e-05,0.000135,False,0,8e-05,16
539,0.00022,0.00013,5.5e-05,0.000135,False,0,8e-05,16
540,0.00022,0.000135,6e-05,0.000135,False,0,7.5e-05,15
541,0.00022,0.00014,7e-05,9.5e-05,False,0,2.5e-05,5
542,0.00022,0.000145,8e-05,8.5e-05,False,0,5e-06,1
543,0.000225,8e-05,9.5e-05,0.000105,False,0,1e-05,2
544,0.000225,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
545,0.000225,9e-05,8e-05,0.00012,False,0,4e-05,8
546,0.000225,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
547,0.000225,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
548,0.000225,0.000105,7e-05,0.00013,False,0,6e-05,12
549,0.000225,0.00011,6.5e-05,0.000135,False,0,7e-05,14
550,0.000225,0.000115,6e-05,0.000135,False,0,7.5e-05,15
551,0.000225,0.00012,6e-05,0.000135,False,0,7.5e-05,15
552,0.000225,0.000125,5e-05,0.000135,False,0,8.5e-05,17
553,0.000225,0.00013,5e-05,0.000135,False,0,8.5e-05,17
554,0.000225,0.000135,6e-05,0.000135,False,0,7.5e-05,15
555,0.000225,0.00014,7e-05,0.000135,True,4,6.5e-05,9
556,0.000225,0.000145,7.5e-05,9e-05,False,0,1.5e-05,3
557,0.00023,8e-05,9.5e-05,0.000105,False,0,1e-05,2
558,0.00023,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
559,0.00023,9e-05,8e-05,0.00012,False,0,4e-05,8
560,0.00023,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
561,0.00023,0.0001,7.5e-05,0.000125,False,0,5e-05,10
562,0.00023,0.000105,7e-05,0.00013,False,0,6e-05,12
563,0.00023,0.00011,6.5e-05,0.000135,False,0,7e-05,14
564,0.00023,0.000115,6e-05,0.000135,False,0,7.5e-05,15
565,0.00023,0.00012,6e-05,0.000135,False,0,7.5e-05,15
566,0.00023,0.000125,5e-05,0.000135,False,0,8.5e-05,17
567,0.00023,0.00013,5e-05,0.000135,False,0,8.5e-05,17
568,0.00023,0.000135,5.5e-05,0.000135,False,0,8e-05,16
569,0.00023,0.00014,7e-05,0.000135,False,0,6.5e-05,13
570,0.00023,0.000145,7.5e-05,0.000105,False,0,3e-05,6
571,0.000235,8e-05,9.5e-05,0.000105,False,0,1e-05,2
572,0.000235,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
573,0.000235,9e-05,8e-05,0.00012,False,0,4e-05,8
574,0.000235,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
575,0.000235,0.0001,7.5e-05,0.000125,False,0,5e-05,10
576,0.000235,0.000105,7e-05,0.00013,False,0,6e-05,12
577,0.000235,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
578,0.000235,0.000115,6.5e-05,0.000135,False,0,7e-05,14
579,0.000235,0.00012,6.5e-05,0.000135,False,0,7e-05,14
580,0.000235,0.000125,5e-05,0.000135,False,0,8.5e-05,17
581,0.000235,0.00013,5e-05,0.000135,False,0,8.5e-05,17
582,0.000235,0.000135,5.5e-05,0.000135,False,0,8e-05,16
583,0.000235,0.00014,7e-05,0.000135,False,0,6.5e-05,13
584,0.000235,0.000145,7.5e-05,0.00013,False,0,5.5e-05,11
585,0.00024,8e-05,0.0001,0.000105,False,0,5e-06,1
586,0.00024,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
587,0.00024,9e-05,8e-05,0.00012,False,0,4e-05,8
588,0.00024,9.5e-05,8e-05,0.00012,False,0,4e-05,8
589,0.00024,0.0001,7.5e-05,0.000125,False,0,5e-05,10
590,0.00024,0.000105,7e-05,0.00013,False,0,6e-05,12
591,0.00024,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
592,0.00024,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
593,0.00024,0.00012,6.5e-05,0.000135,False,0,7e-05,14
594,0.00024,0.000125,5.5e-05,0.000135,False,0,8e-05,16
595,0.00024,0.00013,5.5e-05,0.000135,False,0,8e-05,16
596,0.00024,0.000135,5.5e-05,0.00014,False,0,8.5e-05,17
597,0.00024,0.00014,6e-05,0.00014,True,1,8e-05,15
598,0.00024,0.000145,8e-05,0.00013,False,0,5e-05,10
599,0.00024,0.00015,0.00011,0.000125,False,0,1.5e-05,3
600,0.000245,8e-05,0.0001,0.000105,False,0,5e-06,1
601,0.000245,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
602,0.000245,9e-05,8e-05,0.00012,False,0,4e-05,8
603,0.000245,9.5e-05,8e-05,0.00012,False,0,4e-05,8
604,0.000245,0.0001,7.5e-05,0.00012,False,0,4.5e-05,9
605,0.000245,0.000105,7e-05,0.000125,False,0,5.5e-05,11
606,0.000245,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
607,0.000245,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
608,0.000245,0.00012,6.5e-05,0.000135,False,0,7e-05,14
609,0.000245,0.000125,5.5e-05,0.000135,False,0,8e-05,16
610,0.000245,0.00013,5.5e-05,0.00014,False,0,8.5e-05,17
611,0.000245,0.000135,5.5e-05,0.00014,False,0,8.5e-05,17
612,0.000245,0.00014,6e-05,0.00014,False,0,8e-05,16
613,0.000245,0.000145,8e-05,0.00013,False,0,5e-05,10
614,0.000245,0.00015,0.00011,0.00013,False,0,2e-05,4
615,0.00025,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
616,0.00025,9e-05,8e-05,0.00012,False,0,4e-05,8
617,0.00025,9.5e-05,8e-05,0.00012,False,0,4e-05,8
618,0.00025,0.0001,7.5e-05,0.000125,False,0,5e-05,10
619,0.00025,0.000105,7e-05,0.000125,False,0,5.5e-05,11
620,0.00025,0.00011,7e-05,0.00013,False,0,6e-05,12
621,0.00025,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
622,0.00025,0.00012,6.5e-05,0.000135,False,0,7e-05,14
623,0.00025,0.000125,6.5e-05,0.000135,False,0,7e-05,14
624,0.00025,0.00013,6.5e-05,0.00014,False,0,7.5e-05,15
625,0.00025,0.000135,6.5e-05,0.00014,False,0,7.5e-05,15
626,0.00025,0.00014,6.5e-05,0.00014,False,0,7.5e-05,15
627,0.00025,0.000145,6.5e-05,0.00013,True,1,6.5e-05,12
628,0.00025,0.00015,0.00011,0.00013,False,0,2e-05,4
629,0.000255,8.5e-05,9e-05,0.000115,False,0,2.5e-05,5
630,0.000255,9e-05,8e-05,0.00012,False,0,4e-05,8
631,0.000255,9.5e-05,8e-05,0.00012,False,0,4e-05,8
632,0.000255,0.0001,7.5e-05,0.000125,False,0,5e-05,10
633,0.000255,0.000105,7e-05,0.000125,False,0,5.5e-05,11
634,0.000255,0.00011,7e-05,0.000125,False,0,5.5e-05,11
635,0.000255,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
636,0.000255,0.00012,6.5e-05,0.000135,False,0,7e-05,14
637,0.000255,0.000125,6.5e-05,0.000135,False,0,7e-05,14
638,0.000255,0.00013,6.5e-05,0.000135,False,0,7e-05,14
639,0.000255,0.000135,6e-05,0.00014,False,0,8e-05,16
640,0.000255,0.00014,6e-05,0.00014,False,0,8e-05,16
641,0.000255,0.000145,6.5e-05,0.00013,False,0,6.5e-05,13
642,0.000255,0.00015,9.5e-05,0.00013,True,2,3.5e-05,5
643,0.00026,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
644,0.00026,9e-05,8e-05,0.00012,False,0,4e-05,8
645,0.00026,9.5e-05,8e-05,0.00012,False,0,4e-05,8
646,0.00026,0.0001,7.5e-05,0.000125,False,0,5e-05,10
647,0.00026,0.000105,7e-05,0.000125,False,0,5.5e-05,11
648,0.00026,0.00011,7e-05,0.000125,False,0,5.5e-05,11
649,0.00026,0.000115,6.5e-05,0.00013,False,0,6.5e-05,13
650,0.00026,0.00012,6.5e-05,0.000135,False,0,7e-05,14
651,0.00026,0.000125,6.5e-05,0.000135,False,0,7e-05,14
652,0.00026,0.00013,6e-05,0.000135,False,0,7.5e-05,15
653,0.00026,0.000135,6e-05,0.000135,False,0,7.5e-05,15
654,0.00026,0.00014,6e-05,0.000135,False,0,7.5e-05,15
655,0.00026,0.000145,6e-05,0.00013,False,0,7e-05,14
656,0.00026,0.00015,6.5e-05,0.0001,True,1,3.5e-05,6
657,0.000265,8e-05,0.0001,0.000105,False,0,5e-06,1
658,0.000265,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
659,0.000265,9e-05,8e-05,0.00012,False,0,4e-05,8
660,0.000265,9.5e-05,7.5e-05,0.00012,False,0,4.5e-05,9
661,0.000265,0.0001,7e-05,0.000125,False,0,5.5e-05,11
662,0.000265,0.000105,6.5e-05,0.00013,False,0,6.5e-05,13
663,0.000265,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
664,0.000265,0.000115,6e-05,0.000135,False,0,7.5e-05,15
665,0.000265,0.00012,6e-05,0.000135,False,0,7.5e-05,15
666,0.000265,0.000125,6e-05,0.000135,False,0,7.5e-05,15
667,0.000265,0.00013,6e-05,0.000135,False,0,7.5e-05,15
668,0.000265,0.000135,6e-05,0.000135,False,0,7.5e-05,15
669,0.000265,0.00014,6e-05,0.00013,False,0,7e-05,14
670,0.000265,0.000145,6e-05,0.000105,False,0,4.5e-05,9
671,0.000265,0.00015,6.5e-05,9e-05,True,1,2.5e-05,4
672,0.00027,8e-05,9.5e-05,0.000105,False,0,1e-05,2
673,0.00027,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
674,0.00027,9e-05,8e-05,0.00012,False,0,4e-05,8
675,0.00027,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
676,0.00027,0.0001,7e-05,0.000125,False,0,5.5e-05,11
677,0.00027,0.000105,6.5e-05,0.00013,False,0,6.5e-05,13
678,0.00027,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
679,0.00027,0.000115,6e-05,0.000135,False,0,7.5e-05,15
680,0.00027,0.00012,6e-05,0.000135,False,0,7.5e-05,15
681,0.00027,0.000125,6e-05,0.000135,False,0,7.5e-05,15
682,0.00027,0.00013,6e-05,0.000135,False,0,7.5e-05,15
683,0.00027,0.000135,6e-05,0.000135,False,0,7.5e-05,15
684,0.00027,0.00014,6e-05,0.000125,False,0,6.5e-05,13
685,0.00027,0.000145,6e-05,0.0001,True,1,4e-05,7
686,0.000275,8e-05,9.5e-05,0.000105,False,0,1e-05,2
687,0.000275,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
688,0.000275,9e-05,8e-05,0.00012,False,0,4e-05,8
689,0.000275,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
690,0.000275,0.0001,7e-05,0.00013,False,0,6e-05,12
691,0.000275,0.000105,7e-05,0.00013,False,0,6e-05,12
692,0.000275,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
693,0.000275,0.000115,6.5e-05,0.000135,False,0,7e-05,14
694,0.000275,0.00012,6e-05,0.000135,False,0,7.5e-05,15
695,0.000275,0.000125,6e-05,0.00014,False,0,8e-05,16
696,0.000275,0.00013,6e-05,0.00014,False,0,8e-05,16
697,0.000275,0.000135,6e-05,0.000135,False,0,7.5e-05,15
698,0.000275,0.00014,6e-05,0.000125,False,0,6.5e-05,13
699,0.000275,0.000145,6.5e-05,7e-05,False,0,5e-06,1
700,0.00028,8e-05,9.5e-05,0.000105,False,0,1e-05,2
701,0.00028,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
702,0.00028,9e-05,8e-05,0.00012,False,0,4e-05,8
703,0.00028,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
704,0.00028,0.0001,7.5e-05,0.00013,False,0,5.5e-05,11
705,0.00028,0.000105,7e-05,0.00013,False,0,6e-05,12
706,0.00028,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
707,0.00028,0.000115,6.5e-05,0.000135,False,0,7e-05,14
708,0.00028,0.00012,6e-05,0.000135,False,0,7.5e-05,15
709,0.00028,0.000125,6e-05,0.00014,False,0,8e-05,16
710,0.00028,0.00013,6e-05,0.00014,False,0,8e-05,16
711,0.00028,0.000135,6e-05,0.00014,False,0,8e-05,16
712,0.00028,0.00014,6e-05,0.00011,True,1,5e-05,9
713,0.000285,8e-05,9.5e-05,0.000105,False,0,1e-05,2
714,0.000285,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
715,0.000285,9e-05,8e-05,0.00012,False,0,4e-05,8
716,0.000285,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
717,0.000285,0.0001,7e-05,0.000125,False,0,5.5e-05,11
718,0.000285,0.000105,7e-05,0.00013,False,0,6e-05,12
719,0.000285,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
720,0.000285,0.000115,6e-05,0.000135,False,0,7.5e-05,15
721,0.000285,0.00012,6e-05,0.000135,False,0,7.5e-05,15
722,0.000285,0.000125,6e-05,0.00014,False,0,8e-05,16
723,0.000285,0.00013,6e-05,0.00014,False,0,8e-05,16
724,0.000285,0.000135,6e-05,0.00014,False,0,8e-05,16
725,0.000285,0.00014,6e-05,0.00012,True,1,6e-05,11
726,0.000285,0.000145,0.000105,0.00011,False,0,5e-06,1
727,0.00029,8e-05,9.5e-05,0.000105,False,0,1e-05,2
728,0.00029,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
729,0.00029,9e-05,8e-05,0.00012,False,0,4e-05,8
730,0.00029,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
731,0.00029,0.0001,7e-05,0.000125,False,0,5.5e-05,11
732,0.00029,0.000105,7e-05,0.00013,False,0,6e-05,12
733,0.00029,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
734,0.00029,0.000115,6e-05,0.000135,False,0,7.5e-05,15
735,0.00029,0.00012,6e-05,0.000135,False,0,7.5e-05,15
736,0.00029,0.000125,6e-05,0.00014,False,0,8e-05,16
737,0.00029,0.00013,6e-05,0.00014,False,0,8e-05,16
738,0.00029,0.000135,6e-05,0.00014,False,0,8e-05,16
739,0.00029,0.00014,8.5e-05,0.000125,False,0,4e-05,8
740,0.00029,0.000145,0.000105,0.000115,False,0,1e-05,2
741,0.000295,8e-05,0.0001,0.000105,False,0,5e-06,1
742,0.000295,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
743,0.000295,9e-05,8e-05,0.00012,False,0,4e-05,8
744,0.000295,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
745,0.000295,0.0001,7e-05,0.000125,False,0,5.5e-05,11
746,0.000295,0.000105,7e-05,0.00013,False,0,6e-05,12
747,0.000295,0.00011,7e-05,0.00013,False,0,6e-05,12
748,0.000295,0.000115,6e-05,0.000135,False,0,7.5e-05,15
749,0.000295,0.00012,6e-05,0.000135,False,0,7.5e-05,15
750,0.000295,0.000125,6e-05,0.000135,False,0,7.5e-05,15
751,0.000295,0.00013,6e-05,0.00014,False,0,8e-05,16
752,0.000295,0.000135,7e-05,0.00014,False,0,7e-05,14
753,0.000295,0.00014,9e-05,0.000135,False,0,4.5e-05,9
754,0.000295,0.000145,0.000105,0.000115,False,0,1e-05,2
755,0.0003,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
756,0.0003,9e-05,8e-05,0.00012,False,0,4e-05,8
757,0.0003,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
758,0.0003,0.0001,7.5e-05,0.000125,False,0,5e-05,10
759,0.0003,0.000105,7e-05,0.00013,False,0,6e-05,12
760,0.0003,0.00011,6.5e-05,0.00013,False,0,6.5e-05,13
761,0.0003,0.000115,6.5e-05,0.000135,False,0,7e-05,14
762,0.0003,0.00012,6e-05,0.000135,False,0,7.5e-05,15
763,0.0003,0.000125,6e-05,0.000135,False,0,7.5e-05,15
764,0.0003,0.00013,6e-05,0.000135,False,0,7.5e-05,15
765,0.0003,0.000135,6.5e-05,0.000135,False,0,7e-05,14
766,0.0003,0.00014,9e-05,0.000135,True,1,4.5e-05,8
767,0.000305,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
768,0.000305,9e-05,8e-05,0.00012,False,0,4e-05,8
769,0.000305,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
770,0.000305,0.0001,7.5e-05,0.000125,False,0,5e-05,10
771,0.000305,0.000105,7e-05,0.00013,False,0,6e-05,12
772,0.000305,0.00011,6.5e-05,0.000135,False,0,7e-05,14
773,0.000305,0.000115,6.5e-05,0.000135,False,0,7e-05,14
774,0.000305,0.00012,6e-05,0.000135,False,0,7.5e-05,15
775,0.000305,0.000125,6e-05,0.000135,False,0,7.5e-05,15
776,0.000305,0.00013,6e-05,0.000135,False,0,7.5e-05,15
777,0.000305,0.000135,6e-05,0.000135,False,0,7.5e-05,15
778,0.000305,0.00014,9e-05,0.000135,True,3,4.5e-05,6
779,0.00031,8.5e-05,8.5e-05,0.000115,False,0,3e-05,6
780,0.00031,9e-05,8e-05,0.00012,False,0,4e-05,8
781,0.00031,9.5e-05,7.5e-05,0.000125,False,0,5e-05,10
782,0.00031,0.0001,7.5e-05,0.000125,False,0,5e-05,10
